sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
MH07-L-Black,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts",base,"Hero Hoodie-L-Black","<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",54.000000,,,,hero-hoodie-l-black,,,,/m/h/mh07-black_main_2.jpg,,/m/h/mh07-black_main_2.jpg,,/m/h/mh07-black_main_2.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=L",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/h/mh07-black_main_2.jpg,,,,,,,,,,,,,,
MH07-XL-Black,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts",base,"Hero Hoodie-XL-Black","<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",54.000000,,,,hero-hoodie-xl-black,,,,/m/h/mh07-black_main_2.jpg,,/m/h/mh07-black_main_2.jpg,,/m/h/mh07-black_main_2.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XL",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/h/mh07-black_main_2.jpg,,,,,,,,,,,,,,
MH10-XS-Black,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts",base,"Mach Street Sweatshirt -XS-Black","<p>From hard streets to asphalt track, the Mach Street Sweatshirt holds up to wear and wind and rain. An infusion of performance and stylish comfort, with moisture-wicking LumaTech&trade; fabric, it's bound to become an everyday part of your active lifestyle</p>
<p>&bull; Navy heather crewneck sweatshirt.<br />&bull; LumaTech&trade; moisture-wicking fabric.<br />&bull; Antimicrobial, odor-resistant.<br />&bull; Zip hand pockets.<br />&bull; Chafe-resistant flatlock seams.<br />&bull; Rib-knit cuffs and hem.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",62.000000,,,,mach-street-sweatshirt-xs-black,,,,/m/h/mh10-black_main_1.jpg,,/m/h/mh10-black_main_1.jpg,,/m/h/mh10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XS",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/h/mh10-black_main_1.jpg,,,,,,,,,,,,,,
MH10-S-Black,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts",base,"Mach Street Sweatshirt -S-Black","<p>From hard streets to asphalt track, the Mach Street Sweatshirt holds up to wear and wind and rain. An infusion of performance and stylish comfort, with moisture-wicking LumaTech&trade; fabric, it's bound to become an everyday part of your active lifestyle</p>
<p>&bull; Navy heather crewneck sweatshirt.<br />&bull; LumaTech&trade; moisture-wicking fabric.<br />&bull; Antimicrobial, odor-resistant.<br />&bull; Zip hand pockets.<br />&bull; Chafe-resistant flatlock seams.<br />&bull; Rib-knit cuffs and hem.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",62.000000,,,,mach-street-sweatshirt-s-black,,,,/m/h/mh10-black_main_1.jpg,,/m/h/mh10-black_main_1.jpg,,/m/h/mh10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=S",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/h/mh10-black_main_1.jpg,,,,,,,,,,,,,,
MH10-M-Black,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts",base,"Mach Street Sweatshirt -M-Black","<p>From hard streets to asphalt track, the Mach Street Sweatshirt holds up to wear and wind and rain. An infusion of performance and stylish comfort, with moisture-wicking LumaTech&trade; fabric, it's bound to become an everyday part of your active lifestyle</p>
<p>&bull; Navy heather crewneck sweatshirt.<br />&bull; LumaTech&trade; moisture-wicking fabric.<br />&bull; Antimicrobial, odor-resistant.<br />&bull; Zip hand pockets.<br />&bull; Chafe-resistant flatlock seams.<br />&bull; Rib-knit cuffs and hem.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",62.000000,,,,mach-street-sweatshirt-m-black,,,,/m/h/mh10-black_main_1.jpg,,/m/h/mh10-black_main_1.jpg,,/m/h/mh10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=M",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/h/mh10-black_main_1.jpg,,,,,,,,,,,,,,
MH10-L-Black,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts",base,"Mach Street Sweatshirt -L-Black","<p>From hard streets to asphalt track, the Mach Street Sweatshirt holds up to wear and wind and rain. An infusion of performance and stylish comfort, with moisture-wicking LumaTech&trade; fabric, it's bound to become an everyday part of your active lifestyle</p>
<p>&bull; Navy heather crewneck sweatshirt.<br />&bull; LumaTech&trade; moisture-wicking fabric.<br />&bull; Antimicrobial, odor-resistant.<br />&bull; Zip hand pockets.<br />&bull; Chafe-resistant flatlock seams.<br />&bull; Rib-knit cuffs and hem.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",62.000000,,,,mach-street-sweatshirt-l-black,,,,/m/h/mh10-black_main_1.jpg,,/m/h/mh10-black_main_1.jpg,,/m/h/mh10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=L",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/h/mh10-black_main_1.jpg,,,,,,,,,,,,,,
MH10-XL-Black,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts",base,"Mach Street Sweatshirt -XL-Black","<p>From hard streets to asphalt track, the Mach Street Sweatshirt holds up to wear and wind and rain. An infusion of performance and stylish comfort, with moisture-wicking LumaTech&trade; fabric, it's bound to become an everyday part of your active lifestyle</p>
<p>&bull; Navy heather crewneck sweatshirt.<br />&bull; LumaTech&trade; moisture-wicking fabric.<br />&bull; Antimicrobial, odor-resistant.<br />&bull; Zip hand pockets.<br />&bull; Chafe-resistant flatlock seams.<br />&bull; Rib-knit cuffs and hem.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",62.000000,,,,mach-street-sweatshirt-xl-black,,,,/m/h/mh10-black_main_1.jpg,,/m/h/mh10-black_main_1.jpg,,/m/h/mh10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XL",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/h/mh10-black_main_1.jpg,,,,,,,,,,,,,,
MJ04-XS-Black,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-XS-Black","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",47.000000,,,,kenobi-trail-jacket-xs-black,,,,/m/j/mj04-black_main_1.jpg,,/m/j/mj04-black_main_1.jpg,,/m/j/mj04-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XS",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/m/j/mj04-black_main_1.jpg,/m/j/mj04-black_alt1_1.jpg,/m/j/mj04-black_back_1.jpg",",,",,,,,,,,,,,,,
MJ04-S-Black,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-S-Black","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",47.000000,,,,kenobi-trail-jacket-s-black,,,,/m/j/mj04-black_main_1.jpg,,/m/j/mj04-black_main_1.jpg,,/m/j/mj04-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=S",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/m/j/mj04-black_main_1.jpg,/m/j/mj04-black_alt1_1.jpg,/m/j/mj04-black_back_1.jpg",",,",,,,,,,,,,,,,
MJ04-M-Black,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-M-Black","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",47.000000,,,,kenobi-trail-jacket-m-black,,,,/m/j/mj04-black_main_1.jpg,,/m/j/mj04-black_main_1.jpg,,/m/j/mj04-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=M",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/m/j/mj04-black_main_1.jpg,/m/j/mj04-black_alt1_1.jpg,/m/j/mj04-black_back_1.jpg",",,",,,,,,,,,,,,,
MJ04-L-Black,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-L-Black","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",47.000000,,,,kenobi-trail-jacket-l-black,,,,/m/j/mj04-black_main_1.jpg,,/m/j/mj04-black_main_1.jpg,,/m/j/mj04-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=L",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/m/j/mj04-black_main_1.jpg,/m/j/mj04-black_alt1_1.jpg,/m/j/mj04-black_back_1.jpg",",,",,,,,,,,,,,,,
MJ04-XL-Black,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-XL-Black","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",47.000000,,,,kenobi-trail-jacket-xl-black,,,,/m/j/mj04-black_main_1.jpg,,/m/j/mj04-black_main_1.jpg,,/m/j/mj04-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XL",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/m/j/mj04-black_main_1.jpg,/m/j/mj04-black_alt1_1.jpg,/m/j/mj04-black_back_1.jpg",",,",,,,,,,,,,,,,
MJ07-XS-Black,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Orion Two-Tone Fitted Jacket-XS-Black","<p>While you're getting fit, you need a fitted jacket to match. Striking color blocking patterns on hood, shoulders and arms are hallmarks of the Orion Two-Tone Fitted Jacket. They provide eye-catching contrast against the rich, torso tones of this 100% polyester, moisture-wicking essential.</p>
<p>&bull; Red full zip fleece with gray insets.<br />&bull; Double-knit construction.<br />&bull; Full athletic cut.<br />&bull; Set in sleeves.<br />&bull; Front pouch pocket.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",72.000000,,,,orion-two-tone-fitted-jacket-xs-black,,,,/m/j/mj07-black_main_1.jpg,,/m/j/mj07-black_main_1.jpg,,/m/j/mj07-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XS",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/j/mj07-black_main_1.jpg,,,,,,,,,,,,,,
MJ07-S-Black,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Orion Two-Tone Fitted Jacket-S-Black","<p>While you're getting fit, you need a fitted jacket to match. Striking color blocking patterns on hood, shoulders and arms are hallmarks of the Orion Two-Tone Fitted Jacket. They provide eye-catching contrast against the rich, torso tones of this 100% polyester, moisture-wicking essential.</p>
<p>&bull; Red full zip fleece with gray insets.<br />&bull; Double-knit construction.<br />&bull; Full athletic cut.<br />&bull; Set in sleeves.<br />&bull; Front pouch pocket.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",72.000000,,,,orion-two-tone-fitted-jacket-s-black,,,,/m/j/mj07-black_main_1.jpg,,/m/j/mj07-black_main_1.jpg,,/m/j/mj07-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=S",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/j/mj07-black_main_1.jpg,,,,,,,,,,,,,,
MJ07-M-Black,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Orion Two-Tone Fitted Jacket-M-Black","<p>While you're getting fit, you need a fitted jacket to match. Striking color blocking patterns on hood, shoulders and arms are hallmarks of the Orion Two-Tone Fitted Jacket. They provide eye-catching contrast against the rich, torso tones of this 100% polyester, moisture-wicking essential.</p>
<p>&bull; Red full zip fleece with gray insets.<br />&bull; Double-knit construction.<br />&bull; Full athletic cut.<br />&bull; Set in sleeves.<br />&bull; Front pouch pocket.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",72.000000,,,,orion-two-tone-fitted-jacket-m-black,,,,/m/j/mj07-black_main_1.jpg,,/m/j/mj07-black_main_1.jpg,,/m/j/mj07-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=M",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/j/mj07-black_main_1.jpg,,,,,,,,,,,,,,
MJ07-L-Black,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Orion Two-Tone Fitted Jacket-L-Black","<p>While you're getting fit, you need a fitted jacket to match. Striking color blocking patterns on hood, shoulders and arms are hallmarks of the Orion Two-Tone Fitted Jacket. They provide eye-catching contrast against the rich, torso tones of this 100% polyester, moisture-wicking essential.</p>
<p>&bull; Red full zip fleece with gray insets.<br />&bull; Double-knit construction.<br />&bull; Full athletic cut.<br />&bull; Set in sleeves.<br />&bull; Front pouch pocket.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",72.000000,,,,orion-two-tone-fitted-jacket-l-black,,,,/m/j/mj07-black_main_1.jpg,,/m/j/mj07-black_main_1.jpg,,/m/j/mj07-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=L",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/j/mj07-black_main_1.jpg,,,,,,,,,,,,,,
MJ07-XL-Black,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Orion Two-Tone Fitted Jacket-XL-Black","<p>While you're getting fit, you need a fitted jacket to match. Striking color blocking patterns on hood, shoulders and arms are hallmarks of the Orion Two-Tone Fitted Jacket. They provide eye-catching contrast against the rich, torso tones of this 100% polyester, moisture-wicking essential.</p>
<p>&bull; Red full zip fleece with gray insets.<br />&bull; Double-knit construction.<br />&bull; Full athletic cut.<br />&bull; Set in sleeves.<br />&bull; Front pouch pocket.</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",72.000000,,,,orion-two-tone-fitted-jacket-xl-black,,,,/m/j/mj07-black_main_1.jpg,,/m/j/mj07-black_main_1.jpg,,/m/j/mj07-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XL",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/j/mj07-black_main_1.jpg,,,,,,,,,,,,,,
MJ10-XS-Black,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Mars HeatTech&trade; Pullover-XS-Black","<p>The Mars HeatTech&trade; Jacket defense against winter climes so you can play offense in the park, on the trail or in the deck chair. Great for the ski lodge or stadium, it features a wind- and water-resistant outer shell with a draw-cord hood and deep pockets for storage.</p>
<p>&bull; Red 1/4 zip pullover.<br />&bull; Adjustable VELCRO&reg; sleeve cuffs. <br />&bull; Two hand pockets. <br />&bull; Napoleon pocket. <br />&bull; Machine wash/dry</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",66.000000,,,,mars-heattech-trade-pullover-xs-black,,,,/m/j/mj10-black_main_1.jpg,,/m/j/mj10-black_main_1.jpg,,/m/j/mj10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=XS",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/j/mj10-black_main_1.jpg,,,,,,,,,,,,,,
MJ10-S-Black,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Mars HeatTech&trade; Pullover-S-Black","<p>The Mars HeatTech&trade; Jacket defense against winter climes so you can play offense in the park, on the trail or in the deck chair. Great for the ski lodge or stadium, it features a wind- and water-resistant outer shell with a draw-cord hood and deep pockets for storage.</p>
<p>&bull; Red 1/4 zip pullover.<br />&bull; Adjustable VELCRO&reg; sleeve cuffs. <br />&bull; Two hand pockets. <br />&bull; Napoleon pocket. <br />&bull; Machine wash/dry</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",66.000000,,,,mars-heattech-trade-pullover-s-black,,,,/m/j/mj10-black_main_1.jpg,,/m/j/mj10-black_main_1.jpg,,/m/j/mj10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=S",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/j/mj10-black_main_1.jpg,,,,,,,,,,,,,,
MJ10-M-Black,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Mars HeatTech&trade; Pullover-M-Black","<p>The Mars HeatTech&trade; Jacket defense against winter climes so you can play offense in the park, on the trail or in the deck chair. Great for the ski lodge or stadium, it features a wind- and water-resistant outer shell with a draw-cord hood and deep pockets for storage.</p>
<p>&bull; Red 1/4 zip pullover.<br />&bull; Adjustable VELCRO&reg; sleeve cuffs. <br />&bull; Two hand pockets. <br />&bull; Napoleon pocket. <br />&bull; Machine wash/dry</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",66.000000,,,,mars-heattech-trade-pullover-m-black,,,,/m/j/mj10-black_main_1.jpg,,/m/j/mj10-black_main_1.jpg,,/m/j/mj10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=M",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/j/mj10-black_main_1.jpg,,,,,,,,,,,,,,
MJ10-L-Black,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Mars HeatTech&trade; Pullover-L-Black","<p>The Mars HeatTech&trade; Jacket defense against winter climes so you can play offense in the park, on the trail or in the deck chair. Great for the ski lodge or stadium, it features a wind- and water-resistant outer shell with a draw-cord hood and deep pockets for storage.</p>
<p>&bull; Red 1/4 zip pullover.<br />&bull; Adjustable VELCRO&reg; sleeve cuffs. <br />&bull; Two hand pockets. <br />&bull; Napoleon pocket. <br />&bull; Machine wash/dry</p>",,1.000000,1,"Taxable Goods","Not Visible Individually",66.000000,,,,mars-heattech-trade-pullover-l-black,,,,/m/j/mj10-black_main_1.jpg,,/m/j/mj10-black_main_1.jpg,,/m/j/mj10-black_main_1.jpg,,,,"10/6/23, 4:25 AM","10/6/23, 4:25 AM",,,"Block after Info Column",,,,,,,,,,,"Use config",,"color=Black,size=L",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/m/j/mj10-black_main_1.jpg,,,,,,,,,,,,,,
